url,label
https://microsoft.com/about/products/products,good
http://win-prize529.info/update,phishing
https://microsoft.com/products/help,good
https://apple.com/news/products/products,good
http://free-gift140.com/update,phishing
https://openai.com/blog,good
http://update-account881.info/account,phishing
https://github.com/news/contact/help,good
http://login-now152.com/update,phishing
http://update-account672.net/update,phishing
https://stackoverflow.com/help/help/contact,good
http://verify-info415.info/secure,phishing
http://secure-login203.org/account,phishing
https://python.org/contact/contact/blog,good
http://confirm-details768.com/update,phishing
http://verify-info890.info/secure,phishing
https://apple.com/blog/news,good
http://win-prize413.org/account,phishing
https://openai.com/blog/contact,good
https://apple.com/blog/help/products,good
https://apple.com/contact/blog/about,good
http://win-prize814.com/account,phishing
https://linkedin.com/news/about,good
http://login-now179.org/secure,phishing
https://github.com/blog/blog,good
http://verify-info583.org/update,phishing
https://python.org/products,good
http://verify-info441.net/update,phishing
https://linkedin.com/contact/contact/blog,good
https://amazon.com/products/about,good
https://linkedin.com/help/contact,good
http://update-account688.info/account,phishing
https://openai.com/news/news,good
http://confirm-details352.info/account,phishing
https://microsoft.com/about/contact,good
https://apple.com/products/products,good
https://linkedin.com/about/blog/products,good
https://example.com/blog/blog,good
http://account-update145.org/update,phishing
https://python.org/about/contact/help,good
https://openai.com/blog,good
https://amazon.com/products/help,good
https://openai.com/products/about,good
http://login-now589.org/login,phishing
https://microsoft.com/products/products/news,good
http://secure-login233.net/update,phishing
http://payment-secure796.net/account,phishing
https://example.com/blog,good
https://linkedin.com/blog,good
https://openai.com/help,good
http://login-now151.info/login,phishing
http://login-now646.com/login,phishing
https://wikipedia.org/about/blog,good
https://example.com/help/about/blog,good
http://free-gift541.info/update,phishing
https://github.com/blog/products,good
https://linkedin.com/news/news/about,good
http://login-now945.org/update,phishing
http://bank-secure307.com/account,phishing
https://microsoft.com/help/blog,good
http://win-prize769.net/account,phishing
http://verify-info467.net/secure,phishing
http://payment-secure803.net/login,phishing
https://openai.com/news,good
http://win-prize434.net/login,phishing
https://wikipedia.org/help/products/blog,good
http://secure-login876.net/secure,phishing
http://secure-login589.info/update,phishing
https://python.org/contact/help/news,good
http://secure-login853.net/update,phishing
https://linkedin.com/blog/about/help,good
https://wikipedia.org/about/help,good
https://amazon.com/products/blog/contact,good
http://free-gift931.com/update,phishing
http://payment-secure483.com/account,phishing
https://linkedin.com/about/about/help,good
https://openai.com/contact/news,good
http://free-gift504.com/secure,phishing
https://linkedin.com/products/news/news,good
http://bank-secure572.org/account,phishing
http://win-prize687.net/update,phishing
https://python.org/contact/blog/help,good
https://wikipedia.org/products,good
https://python.org/blog,good
https://microsoft.com/about/blog/blog,good
https://amazon.com/help,good
https://linkedin.com/blog/blog/about,good
https://python.org/news,good
https://openai.com/about/news/news,good
https://amazon.com/products/news/products,good
https://github.com/blog,good
http://login-now962.net/login,phishing
https://linkedin.com/blog,good
https://apple.com/products/about,good
http://login-now157.org/login,phishing
http://update-account752.com/update,phishing
http://verify-info766.org/login,phishing
https://python.org/blog/news/about,good
https://wikipedia.org/help,good
https://openai.com/about/blog/blog,good
https://wikipedia.org/blog/help/contact,good
http://payment-secure605.net/update,phishing
http://update-account135.net/secure,phishing
http://account-update240.info/update,phishing
http://bank-secure641.info/login,phishing
https://apple.com/about,good
https://amazon.com/about,good
https://wikipedia.org/about,good
http://confirm-details730.org/secure,phishing
http://secure-login129.net/update,phishing
http://account-update662.net/account,phishing
http://win-prize173.org/secure,phishing
http://verify-info248.com/login,phishing
https://apple.com/about,good
http://win-prize335.org/update,phishing
http://login-now469.net/account,phishing
http://verify-info208.info/update,phishing
https://linkedin.com/about,good
http://update-account525.net/secure,phishing
https://microsoft.com/blog/about/help,good
http://secure-login362.info/update,phishing
http://update-account754.net/update,phishing
https://python.org/about/contact/help,good
https://wikipedia.org/news/help,good
http://payment-secure667.net/update,phishing
https://github.com/about/news,good
https://openai.com/help,good
http://free-gift177.info/account,phishing
https://wikipedia.org/about/blog/about,good
http://confirm-details909.org/secure,phishing
http://update-account997.net/update,phishing
http://account-update203.net/account,phishing
https://openai.com/blog,good
https://example.com/news/help,good
https://apple.com/contact/contact/about,good
https://amazon.com/about/contact,good
https://microsoft.com/products/products,good
https://microsoft.com/about,good
https://amazon.com/blog/help/help,good
http://payment-secure761.net/login,phishing
http://login-now585.org/login,phishing
https://amazon.com/contact/about,good
http://update-account341.org/update,phishing
https://apple.com/about,good
http://login-now975.com/account,phishing
http://account-update738.com/secure,phishing
https://amazon.com/help/products,good
https://stackoverflow.com/help,good
https://python.org/news/contact,good
https://apple.com/about/blog/products,good
http://secure-login742.net/login,phishing
https://wikipedia.org/products/blog/contact,good
http://verify-info766.org/secure,phishing
https://microsoft.com/blog/contact,good
https://amazon.com/products,good
https://apple.com/help/blog/products,good
https://stackoverflow.com/help/contact/blog,good
https://wikipedia.org/about,good
http://account-update622.info/login,phishing
https://linkedin.com/contact/blog,good
http://confirm-details581.net/account,phishing
https://wikipedia.org/news/help,good
http://verify-info315.info/login,phishing
https://amazon.com/news,good
https://github.com/help/news,good
http://confirm-details647.info/account,phishing
http://free-gift515.net/account,phishing
http://account-update799.net/update,phishing
http://free-gift525.org/account,phishing
https://linkedin.com/help,good
http://free-gift522.org/login,phishing
http://verify-info762.info/login,phishing
https://apple.com/blog/products,good
http://secure-login558.com/account,phishing
http://secure-login410.com/update,phishing
https://amazon.com/news/products,good
http://account-update701.org/account,phishing
http://verify-info394.info/secure,phishing
http://login-now629.info/login,phishing
https://microsoft.com/help,good
https://stackoverflow.com/help/blog,good
http://free-gift697.com/login,phishing
http://bank-secure962.com/secure,phishing
https://example.com/news,good
http://verify-info435.net/login,phishing
https://linkedin.com/blog/products/news,good
http://account-update346.com/account,phishing
https://wikipedia.org/blog/products/contact,good
https://python.org/news,good
https://example.com/products,good
http://account-update679.com/account,phishing
https://stackoverflow.com/help,good
https://amazon.com/about,good
http://win-prize645.org/update,phishing
http://login-now522.net/account,phishing
https://amazon.com/about,good
https://github.com/contact/contact,good
http://payment-secure555.info/update,phishing
https://wikipedia.org/contact,good
https://github.com/blog/about,good
http://confirm-details255.com/account,phishing
http://verify-info788.info/secure,phishing
https://example.com/contact/news/about,good
https://linkedin.com/contact/help,good
http://update-account191.net/secure,phishing
http://account-update109.net/secure,phishing
https://python.org/blog/help,good
http://confirm-details934.info/account,phishing
http://free-gift589.org/login,phishing
https://apple.com/products/contact/contact,good
http://verify-info665.net/account,phishing
http://confirm-details506.info/login,phishing
http://payment-secure163.net/secure,phishing
http://free-gift548.com/update,phishing
http://bank-secure210.com/account,phishing
http://update-account100.org/account,phishing
https://apple.com/contact/contact/contact,good
http://bank-secure744.net/login,phishing
http://bank-secure866.net/login,phishing
http://payment-secure501.net/update,phishing
https://github.com/contact,good
http://bank-secure677.com/login,phishing
http://secure-login427.com/account,phishing
https://example.com/about/news/help,good
https://amazon.com/blog/products,good
http://verify-info566.org/update,phishing
https://wikipedia.org/about/blog/products,good
http://secure-login737.info/account,phishing
https://stackoverflow.com/help/news,good
http://confirm-details373.net/account,phishing
https://microsoft.com/help/contact/help,good
https://amazon.com/news/news,good
https://python.org/products/help,good
http://confirm-details616.org/secure,phishing
http://account-update463.info/login,phishing
https://apple.com/products,good
http://win-prize348.org/secure,phishing
https://amazon.com/blog/contact,good
http://free-gift361.org/account,phishing
http://verify-info398.com/login,phishing
http://win-prize970.org/update,phishing
https://openai.com/about,good
http://confirm-details943.org/secure,phishing
http://verify-info754.net/login,phishing
https://stackoverflow.com/contact/about,good
https://linkedin.com/products/help/about,good
http://win-prize341.info/update,phishing
https://openai.com/blog,good
https://wikipedia.org/news,good
https://stackoverflow.com/help,good
https://wikipedia.org/products/about,good
https://openai.com/products/products/contact,good
https://amazon.com/products/blog,good
http://bank-secure692.org/login,phishing
http://verify-info273.info/update,phishing
https://python.org/about,good
http://bank-secure690.org/update,phishing
http://login-now700.info/account,phishing
http://update-account141.info/update,phishing
http://bank-secure228.info/update,phishing
http://win-prize413.org/update,phishing
https://wikipedia.org/about,good
http://payment-secure648.net/secure,phishing
http://win-prize424.info/login,phishing
https://linkedin.com/contact,good
http://confirm-details919.info/account,phishing
https://wikipedia.org/about/products/products,good
https://wikipedia.org/products/help,good
https://amazon.com/about,good
https://amazon.com/contact/products,good
https://stackoverflow.com/contact,good
http://verify-info608.net/update,phishing
https://example.com/help,good
https://openai.com/contact/news,good
https://example.com/news,good
http://account-update643.org/update,phishing
http://login-now221.info/update,phishing
https://linkedin.com/help/products/help,good
http://update-account834.info/update,phishing
http://login-now933.com/update,phishing
https://openai.com/blog/blog/blog,good
http://login-now769.net/update,phishing
http://login-now567.info/login,phishing
https://wikipedia.org/about,good
https://linkedin.com/help/products/products,good
https://stackoverflow.com/products,good
https://linkedin.com/help,good
http://account-update649.com/update,phishing
https://example.com/about/products/news,good
http://confirm-details733.net/update,phishing
http://free-gift929.net/account,phishing
https://example.com/help,good
https://stackoverflow.com/help/news,good
https://apple.com/news/news/news,good
http://win-prize555.com/update,phishing
https://apple.com/news/help/blog,good
https://apple.com/products/help,good
http://secure-login204.net/secure,phishing
http://free-gift690.info/secure,phishing
http://verify-info880.org/update,phishing
http://update-account701.net/account,phishing
http://secure-login996.info/secure,phishing
http://confirm-details273.com/login,phishing
http://update-account712.info/update,phishing
http://login-now753.info/secure,phishing
http://update-account377.info/update,phishing
https://openai.com/about,good
http://bank-secure443.com/account,phishing
https://example.com/products/blog,good
https://python.org/help/blog/news,good
https://openai.com/about/help,good
http://verify-info561.org/secure,phishing
https://wikipedia.org/contact,good
http://verify-info534.info/secure,phishing
http://confirm-details396.info/secure,phishing
https://python.org/news/blog,good
https://apple.com/about/blog,good
http://verify-info399.info/update,phishing
http://free-gift541.info/update,phishing
http://account-update141.org/secure,phishing
http://update-account399.info/login,phishing
https://wikipedia.org/blog,good
https://wikipedia.org/contact/about/blog,good
https://openai.com/help/blog,good
https://example.com/blog,good
http://free-gift781.info/secure,phishing
http://free-gift694.com/account,phishing
http://secure-login195.net/update,phishing
http://payment-secure776.info/secure,phishing
https://amazon.com/blog,good
http://update-account715.net/account,phishing
https://github.com/news,good
https://openai.com/products/products/help,good
http://secure-login594.com/login,phishing
https://openai.com/about/products/about,good
https://apple.com/about/news,good
http://update-account771.net/account,phishing
https://github.com/news/about/contact,good
https://apple.com/products/products,good
http://verify-info418.org/update,phishing
http://win-prize919.info/secure,phishing
https://microsoft.com/about/products,good
https://example.com/contact/contact/about,good
https://linkedin.com/products/contact/blog,good
http://update-account420.org/login,phishing
http://login-now225.net/update,phishing
http://confirm-details636.com/update,phishing
http://bank-secure813.com/account,phishing
https://example.com/contact,good
http://win-prize801.info/secure,phishing
https://amazon.com/contact,good
https://linkedin.com/blog/blog/about,good
http://free-gift275.info/account,phishing
https://wikipedia.org/help,good
http://win-prize228.org/login,phishing
https://stackoverflow.com/products/contact/news,good
https://microsoft.com/about,good
http://account-update922.com/update,phishing
https://python.org/help,good
https://linkedin.com/about/blog,good
http://secure-login239.org/account,phishing
http://confirm-details461.com/update,phishing
http://win-prize583.org/update,phishing
http://win-prize373.org/login,phishing
http://secure-login732.net/secure,phishing
https://openai.com/news,good
http://payment-secure536.net/secure,phishing
https://amazon.com/news/contact,good
https://example.com/products/blog,good
http://secure-login851.org/secure,phishing
https://wikipedia.org/help/news/about,good
https://snapinsta.to/en,good
http://cash-prize862.biz/secure,phishing
http://safe-banking294.co/update,phishing
http://paypal-verify460.org/account,phishing
http://credit-card-confirm458.co/update,phishing
http://account-security411.net/login,phishing
http://cash-prize630.com/account,phishing
http://lottery-winner822.pro/secure,phishing
http://secure-access608.com/update,phishing
http://free-gift549.top/update,phishing
http://lottery-winner883.co/update,phishing
http://confirm-details774.online/update,phishing
http://banking-alert800.club/account,phishing
http://win-gift315.info/login,phishing
http://urgent-update193.xyz/account,phishing
http://cash-prize744.net/login,phishing
http://claim-reward493.co/account,phishing
http://cash-prize205.xyz/update,phishing
http://account-update567.pro/account,phishing
http://lottery-winner510.club/login,phishing
http://credit-card-confirm830.shop/secure,phishing
http://login-now616.pro/login,phishing
http://urgent-update760.xyz/login,phishing
http://free-offer333.shop/login,phishing
http://user-verification216.pro/secure,phishing
http://lottery-winner463.co/secure,phishing
http://verify-info366.biz/secure,phishing
http://paypal-verify467.org/login,phishing
http://claim-reward439.net/login,phishing
http://payment-secure482.pro/secure,phishing
http://win-prize180.pro/account,phishing
http://paypal-verify877.top/secure,phishing
http://free-gift897.store/account,phishing
http://free-offer589.pro/login,phishing
http://urgent-update912.co/account,phishing
http://lottery-winner766.shop/account,phishing
http://claim-reward816.info/account,phishing
http://win-gift561.xyz/update,phishing
http://secure-access163.pro/login,phishing
http://free-gift396.club/update,phishing
http://free-gift233.xyz/login,phishing
http://account-update580.shop/login,phishing
http://secure-access924.com/update,phishing
http://win-prize208.club/secure,phishing
http://free-offer487.xyz/update,phishing
http://paypal-verify280.co/login,phishing
http://confirm-details251.com/secure,phishing
http://cash-prize679.org/secure,phishing
http://credit-card-confirm590.net/account,phishing
http://account-update100.club/login,phishing
http://lottery-winner753.store/update,phishing
http://claim-reward830.online/update,phishing
http://account-update794.co/login,phishing
http://verify-info380.info/login,phishing
http://banking-alert434.net/secure,phishing
http://paypal-verify857.ru/update,phishing
http://bank-secure385.info/account,phishing
http://free-gift942.co/account,phishing
http://user-verification692.top/secure,phishing
http://paypal-verify402.pro/secure,phishing
http://win-prize940.pro/secure,phishing
http://safe-banking178.com/secure,phishing
http://cash-prize948.biz/update,phishing
http://account-security649.net/account,phishing
http://apple-support759.club/update,phishing
http://win-prize701.ru/login,phishing
http://microsoft-secure909.info/login,phishing
http://win-gift974.online/secure,phishing
http://apple-support357.info/secure,phishing
http://payment-secure233.shop/login,phishing
http://paypal-verify834.org/account,phishing
http://free-gift127.info/update,phishing
http://apple-support849.org/secure,phishing
http://payment-secure805.com/login,phishing
http://user-verification791.store/update,phishing
http://lottery-winner987.com/login,phishing
http://claim-reward833.ru/secure,phishing
http://free-offer737.co/update,phishing
http://free-offer808.shop/login,phishing
http://payment-secure690.online/secure,phishing
http://account-update897.ru/account,phishing
http://secure-access447.net/login,phishing
http://safe-banking285.online/secure,phishing
http://apple-support134.pro/login,phishing
http://lottery-winner325.co/secure,phishing
http://safe-banking526.store/login,phishing
http://paypal-verify871.co/login,phishing
http://cash-prize979.biz/secure,phishing
http://bank-secure533.net/account,phishing
http://bank-secure231.store/login,phishing
http://win-gift630.xyz/secure,phishing
http://banking-alert132.biz/login,phishing
http://free-offer871.org/update,phishing
http://secure-access942.club/login,phishing
http://win-gift921.ru/update,phishing
http://paypal-verify307.org/login,phishing
http://cash-prize624.store/account,phishing
http://apple-support133.net/secure,phishing
http://microsoft-secure279.club/secure,phishing
http://account-update225.shop/account,phishing
http://free-offer495.online/update,phishing
http://urgent-update222.online/secure,phishing
http://urgent-update633.store/login,phishing
http://account-update378.shop/account,phishing
http://secure-access738.xyz/login,phishing
http://apple-support516.top/secure,phishing
http://win-prize389.club/update,phishing
http://user-verification195.shop/update,phishing
http://paypal-verify903.biz/secure,phishing
http://account-update193.biz/account,phishing
http://payment-secure723.pro/account,phishing
http://free-offer453.store/login,phishing
http://confirm-details151.shop/update,phishing
http://free-offer216.com/update,phishing
http://apple-support390.ru/secure,phishing
http://cash-prize105.pro/login,phishing
http://bank-secure801.top/login,phishing
http://lottery-winner447.pro/update,phishing
http://win-prize725.org/login,phishing
http://free-offer802.com/update,phishing
http://safe-banking243.info/account,phishing
http://secure-access989.store/update,phishing
http://paypal-verify367.club/account,phishing
http://win-prize667.org/update,phishing
http://paypal-verify617.net/update,phishing
http://win-prize784.club/secure,phishing
http://user-verification678.co/login,phishing
http://cash-prize985.store/secure,phishing
http://account-update273.net/account,phishing
http://confirm-details209.biz/account,phishing
http://win-prize550.net/account,phishing
http://paypal-verify653.com/login,phishing
http://microsoft-secure910.ru/account,phishing
http://login-now251.online/login,phishing
http://free-gift871.pro/update,phishing
http://lottery-winner301.online/secure,phishing
http://urgent-update935.online/secure,phishing
http://safe-banking753.xyz/secure,phishing
http://bank-secure519.com/login,phishing
http://lottery-winner852.club/login,phishing
http://account-update518.shop/account,phishing
http://cash-prize608.com/secure,phishing
http://urgent-update467.com/login,phishing
http://win-prize412.net/update,phishing
http://claim-reward226.store/secure,phishing
http://safe-banking640.store/login,phishing
http://safe-banking206.biz/secure,phishing
http://bank-secure877.pro/update,phishing
http://win-gift585.club/update,phishing
http://safe-banking150.top/login,phishing
http://apple-support125.store/login,phishing
http://account-update860.ru/update,phishing
http://account-update134.xyz/update,phishing
http://cash-prize490.info/update,phishing
http://urgent-update158.pro/login,phishing
http://urgent-update459.info/secure,phishing
http://user-verification830.store/login,phishing
http://lottery-winner733.ru/login,phishing
http://bank-secure406.xyz/update,phishing
http://account-security940.online/secure,phishing
http://claim-reward170.com/secure,phishing
http://free-gift618.store/update,phishing
http://secure-access103.club/account,phishing
http://free-offer204.info/secure,phishing
http://free-gift941.xyz/update,phishing
http://secure-access964.org/login,phishing
http://free-offer615.ru/account,phishing
http://login-now558.ru/update,phishing
http://bank-secure241.pro/update,phishing
http://banking-alert398.org/update,phishing
http://credit-card-confirm101.biz/login,phishing
http://lottery-winner215.biz/secure,phishing
http://claim-reward458.biz/account,phishing
http://free-offer601.com/secure,phishing
http://urgent-update297.co/update,phishing
http://win-prize888.com/secure,phishing
http://login-now196.club/secure,phishing
http://confirm-details848.xyz/login,phishing
http://urgent-update805.info/update,phishing
http://banking-alert487.club/account,phishing
http://cash-prize258.com/login,phishing
http://account-security597.online/update,phishing
http://credit-card-confirm936.store/secure,phishing
http://bank-secure619.org/account,phishing
http://microsoft-secure885.biz/secure,phishing
http://credit-card-confirm891.store/secure,phishing
http://win-gift473.online/secure,phishing
http://account-update524.com/login,phishing
http://payment-secure346.biz/update,phishing
http://free-offer131.net/login,phishing
http://account-security908.online/login,phishing
http://claim-reward588.com/account,phishing
http://account-update316.online/account,phishing
http://claim-reward463.com/login,phishing
http://banking-alert488.store/update,phishing
http://credit-card-confirm544.info/secure,phishing
http://win-prize557.xyz/update,phishing
http://banking-alert953.ru/account,phishing
http://account-security320.top/login,phishing
http://account-update352.co/login,phishing
http://banking-alert318.shop/account,phishing
http://win-prize470.biz/login,phishing
http://free-gift555.xyz/login,phishing
http://bank-secure519.co/login,phishing
http://free-offer964.info/update,phishing
http://apple-support176.pro/login,phishing
http://banking-alert842.net/login,phishing
http://user-verification639.xyz/secure,phishing
http://safe-banking384.co/login,phishing
http://apple-support211.net/update,phishing
http://cash-prize496.info/update,phishing
http://bank-secure737.xyz/account,phishing
http://paypal-verify562.top/secure,phishing
http://verify-info704.online/update,phishing
http://safe-banking494.co/account,phishing
http://lottery-winner573.org/account,phishing
http://account-update592.store/secure,phishing
http://urgent-update793.shop/update,phishing
http://verify-info234.xyz/secure,phishing
http://banking-alert422.pro/update,phishing
http://free-offer144.club/account,phishing
http://bank-secure880.info/update,phishing
http://bank-secure162.shop/update,phishing
http://win-gift654.online/secure,phishing
http://verify-info239.info/update,phishing
http://secure-access818.co/account,phishing
http://urgent-update714.store/secure,phishing
http://free-offer520.info/secure,phishing
http://paypal-verify517.club/account,phishing
http://safe-banking647.org/login,phishing
http://urgent-update750.shop/account,phishing
http://microsoft-secure506.info/update,phishing
http://paypal-verify857.ru/login,phishing
http://account-security147.online/account,phishing
http://login-now838.top/update,phishing
http://free-gift988.store/update,phishing
http://verify-info378.biz/secure,phishing
http://login-now852.store/account,phishing
http://win-prize331.store/update,phishing
http://microsoft-secure428.pro/update,phishing
http://verify-info789.info/login,phishing
http://paypal-verify138.online/account,phishing
http://login-now847.club/login,phishing
http://confirm-details366.info/update,phishing
http://win-gift961.ru/update,phishing
http://lottery-winner344.online/secure,phishing
http://win-gift185.pro/account,phishing
http://apple-support909.info/update,phishing
http://safe-banking586.shop/login,phishing
http://bank-secure565.co/login,phishing
http://confirm-details415.pro/secure,phishing
http://user-verification781.top/secure,phishing
http://safe-banking208.net/login,phishing
http://bank-secure521.com/account,phishing
http://urgent-update144.com/account,phishing
http://microsoft-secure738.net/update,phishing
http://account-update881.net/account,phishing
http://user-verification561.online/secure,phishing
http://free-gift362.com/update,phishing
http://confirm-details562.biz/account,phishing
http://safe-banking288.shop/secure,phishing
http://claim-reward399.ru/secure,phishing
http://urgent-update618.shop/account,phishing
http://login-now801.net/login,phishing
http://apple-support627.shop/update,phishing
http://login-now245.org/update,phishing
http://login-now556.net/secure,phishing
http://paypal-verify797.top/update,phishing
http://win-prize591.ru/update,phishing
http://credit-card-confirm118.ru/account,phishing
http://payment-secure800.com/secure,phishing
http://account-update126.online/secure,phishing
http://login-now205.club/update,phishing
http://paypal-verify490.ru/account,phishing
http://credit-card-confirm652.pro/login,phishing
http://microsoft-secure590.store/login,phishing
http://lottery-winner337.org/update,phishing
http://claim-reward861.com/update,phishing
http://free-gift927.pro/login,phishing
http://bank-secure852.biz/secure,phishing
http://verify-info931.biz/login,phishing
http://account-update663.co/account,phishing
http://login-now101.info/secure,phishing
http://apple-support179.shop/login,phishing
http://account-security628.shop/account,phishing
http://user-verification256.online/update,phishing
http://secure-access952.ru/login,phishing
http://account-security625.net/secure,phishing
http://safe-banking808.shop/secure,phishing
http://login-now641.top/login,phishing
http://login-now119.co/secure,phishing
http://user-verification716.store/secure,phishing
http://win-gift237.top/secure,phishing
http://verify-info614.org/login,phishing
http://win-prize743.biz/login,phishing
http://payment-secure992.ru/login,phishing
http://claim-reward856.info/account,phishing
http://win-gift973.pro/secure,phishing
http://cash-prize754.shop/account,phishing
http://safe-banking531.com/secure,phishing
http://account-update669.net/account,phishing
http://lottery-winner557.store/secure,phishing
http://credit-card-confirm369.top/account,phishing
http://safe-banking951.xyz/account,phishing
http://account-security512.club/account,phishing
http://banking-alert974.xyz/login,phishing
http://urgent-update752.store/update,phishing
http://lottery-winner196.co/account,phishing
http://apple-support309.net/login,phishing
http://win-gift942.shop/secure,phishing
http://free-offer926.org/secure,phishing
http://payment-secure315.com/update,phishing
http://win-gift158.info/login,phishing
http://urgent-update646.store/account,phishing
http://secure-access767.co/account,phishing
http://user-verification837.shop/secure,phishing
http://safe-banking391.co/account,phishing
http://login-now554.org/secure,phishing
http://account-update147.ru/secure,phishing
http://win-gift196.shop/secure,phishing
http://lottery-winner569.org/update,phishing
http://urgent-update263.xyz/login,phishing
http://bank-secure928.biz/account,phishing
http://microsoft-secure590.xyz/update,phishing
http://account-security913.club/account,phishing
http://bank-secure434.top/account,phishing
http://banking-alert735.online/login,phishing
http://banking-alert640.pro/secure,phishing
http://bank-secure893.pro/login,phishing
http://free-offer768.com/secure,phishing
http://safe-banking437.xyz/login,phishing
http://lottery-winner689.online/update,phishing
http://verify-info322.ru/secure,phishing
http://confirm-details710.xyz/update,phishing
http://paypal-verify283.shop/account,phishing
http://microsoft-secure729.club/account,phishing
http://paypal-verify596.ru/account,phishing
http://cash-prize755.info/account,phishing
http://safe-banking340.top/update,phishing
http://win-prize273.top/login,phishing
http://paypal-verify703.xyz/login,phishing
http://credit-card-confirm551.com/login,phishing
http://payment-secure363.ru/login,phishing
http://cash-prize569.shop/secure,phishing
http://cash-prize425.xyz/update,phishing
http://win-gift549.info/account,phishing
http://paypal-verify719.top/login,phishing
http://bank-secure775.net/secure,phishing
http://win-prize167.net/update,phishing
http://secure-access901.info/secure,phishing
http://microsoft-secure223.info/secure,phishing
http://cash-prize353.ru/secure,phishing
http://win-prize256.shop/account,phishing
http://user-verification573.org/secure,phishing
http://bank-secure822.top/update,phishing
http://claim-reward192.shop/login,phishing
http://cash-prize967.net/secure,phishing
http://free-gift485.online/login,phishing
http://safe-banking559.info/login,phishing
http://confirm-details534.club/login,phishing
http://free-offer552.org/account,phishing
http://credit-card-confirm258.top/update,phishing
http://verify-info711.info/update,phishing
